,species,mirid,mirfam,chrom,start,end,strand,True_positive
1026,Homo_sapiens,Hsa-Mir-3934,Mir-3934,6,33698151,33698210,+,True
1027,Homo_sapiens,Hsa-Mir-153-P2,Mir-153,7,157574349,157574409,-,True
1028,Homo_sapiens,Hsa-Mir-15-P1b,Mir-15,3,160404606,160404664,+,True
1029,Homo_sapiens,Hsa-Mir-103-P3,Mir-103,10,89592756,89592815,-,True
1030,Homo_sapiens,Hsa-Mir-181-P2a,Mir-181,1,198858887,198858947,-,True
1031,Homo_sapiens,Hsa-Mir-3144-v2,Mir-3144,6,120015190,120015245,+,True
1032,Homo_sapiens,Hsa-Mir-28-P3,Mir-28,11,79402031,79402099,-,True
1033,Homo_sapiens,Hsa-Mir-335,Mir-335,7,130496125,130496181,+,True
1034,Homo_sapiens,Hsa-Mir-34-P1,Mir-34,1,9151692,9151756,-,True
1035,Homo_sapiens,Hsa-Mir-6715,Mir-6715,10,112299623,112299678,+,True
1036,Homo_sapiens,Hsa-Mir-19-P1,Mir-19,13,91350903,91350959,+,True
1037,Homo_sapiens,Hsa-Mir-579,Mir-579,5,32394392,32394451,-,True
1038,Homo_sapiens,Hsa-Mir-3146,Mir-3146,7,19705365,19705427,-,True
1039,Homo_sapiens,Hsa-Mir-124-P3-v2,Mir-124,20,63178513,63178570,+,True
1040,Homo_sapiens,Hsa-Mir-505-v1,Mir-505,X,139924159,139924217,-,True
1041,Homo_sapiens,Hsa-Mir-154-P28b,Mir-154,14,101044211,101044269,+,True
1042,Homo_sapiens,Hsa-Mir-506-P13,Mir-506,X,145992760,145992816,-,True
1043,Homo_sapiens,Hsa-Mir-9-P2,Mir-9,5,88666866,88666924,-,True
1044,Homo_sapiens,Hsa-Mir-221-P1,Mir-221,X,45746180,45746242,-,True
1045,Homo_sapiens,Hsa-Mir-122,Mir-122,18,58451087,58451143,+,True
1046,Homo_sapiens,Hsa-Mir-431,Mir-431,14,100881025,100881088,+,True
1047,Homo_sapiens,Hsa-Mir-154-P3a-v1,Mir-154,14,101025746,101025800,+,True
1048,Homo_sapiens,Hsa-Mir-148-P3,Mir-148,12,54337238,54337297,+,True
1049,Homo_sapiens,Hsa-Mir-196-P3,Mir-196,7,27169492,27169549,-,True
1050,Homo_sapiens,Hsa-Mir-95-P1,Mir-95,4,8005312,8005368,-,True
1051,Homo_sapiens,Hsa-Mir-154-P36,Mir-154,14,101065313,101065365,+,True
1052,Homo_sapiens,Hsa-Mir-203-v2,Mir-203,14,104117430,104117488,+,True
1053,Homo_sapiens,Hsa-Mir-430-P11a,Mir-430,19,53756755,53756816,+,True
1054,Homo_sapiens,Hsa-Mir-430-P11a,Mir-430,19,53761147,53761208,+,True
1055,Homo_sapiens,Hsa-Mir-483,Mir-483,11,2134140,2134202,-,True
1056,Homo_sapiens,Hsa-Mir-34-P2b,Mir-34,11,111513450,111513503,+,True
1057,Homo_sapiens,Hsa-Mir-199-P3-v2,Mir-199,1,172144554,172144614,-,True
1058,Homo_sapiens,Hsa-Mir-199-P2-v1,Mir-199,19,10817429,10817491,-,True
1059,Homo_sapiens,Hsa-Let-7-P2c2,Let-7,12,62603690,62603765,+,True
1060,Homo_sapiens,Hsa-Mir-15-P1a,Mir-15,13,50049130,50049188,-,True
1061,Homo_sapiens,Hsa-Mir-196-P1,Mir-196,17,48632494,48632553,-,True
1062,Homo_sapiens,Hsa-Mir-101-P1-v1,Mir-101,1,65058442,65058498,-,True
1063,Homo_sapiens,Hsa-Mir-506-P7a,Mir-506,X,147279266,147279323,-,True
1064,Homo_sapiens,Hsa-Mir-1913,Mir-1913,6,166509364,166509422,-,True
1065,Homo_sapiens,Hsa-Mir-430-P13,Mir-430,19,53736859,53736920,+,True
1066,Homo_sapiens,Hsa-Mir-1323,Mir-1323,19,53671977,53672031,+,True
1067,Homo_sapiens,Hsa-Mir-17-P1c,Mir-17,7,100093776,100093837,-,True
1068,Homo_sapiens,Hsa-Mir-154-P22,Mir-154,14,101031996,101032052,+,True
1069,Homo_sapiens,Hsa-Mir-506-P5,Mir-506,X,147272342,147272399,-,True
1070,Homo_sapiens,Hsa-Mir-133-P2-v2,Mir-133,18,21825711,21825770,-,True
1071,Homo_sapiens,Hsa-Mir-10-P3b,Mir-10,19,51693267,51693325,+,True
1072,Homo_sapiens,Hsa-Mir-10-P2c,Mir-10,21,16539100,16539158,+,True
1073,Homo_sapiens,Hsa-Mir-187,Mir-187,18,35904835,35904891,-,True
1074,Homo_sapiens,Hsa-Mir-361-v2,Mir-361,X,85903640,85903701,-,True
1075,Homo_sapiens,Hsa-Mir-3059,Mir-3059,12,86745079,86745136,-,True
1076,Homo_sapiens,Hsa-Mir-3944,Mir-3944,10,133371579,133371639,-,True
1077,Homo_sapiens,Hsa-Mir-30-P2c,Mir-30,8,134800532,134800591,-,True
1078,Homo_sapiens,Hsa-Mir-542-v1,Mir-542,X,134541364,134541422,-,True
1079,Homo_sapiens,Hsa-Mir-3942,Mir-3942,15,35372279,35372341,-,True
1080,Homo_sapiens,Hsa-Mir-430-P39a,Mir-430,19,53748649,53748708,+,True
1081,Homo_sapiens,Hsa-Mir-134,Mir-134,14,101054693,101054752,+,True
1082,Homo_sapiens,Hsa-Mir-430-P25,Mir-430,19,53752409,53752468,+,True
1083,Homo_sapiens,Hsa-Mir-362-P2-v2,Mir-362,X,50008442,50008502,+,True
1084,Homo_sapiens,Hsa-Mir-1276,Mir-1276,15,85770510,85770569,-,True
1085,Homo_sapiens,Hsa-Mir-506-P7c,Mir-506,X,147281957,147282014,-,True
1086,Homo_sapiens,Hsa-Let-7-P1a,Let-7,11,122146523,122146589,-,True
1087,Homo_sapiens,Hsa-Mir-430-P26,Mir-430,19,53762357,53762416,+,True
1088,Homo_sapiens,Hsa-Mir-21,Mir-21,17,59841272,59841330,+,True
1089,Homo_sapiens,Hsa-Mir-214-v1,Mir-214,1,172138816,172138878,-,True
1090,Homo_sapiens,Hsa-Mir-17-P3c,Mir-17,7,100094003,100094063,-,True
1091,Homo_sapiens,Hsa-Mir-430-P22,Mir-430,19,53734891,53734948,+,True
1092,Homo_sapiens,Hsa-Mir-30-P2b,Mir-30,1,40757299,40757358,+,True
1093,Homo_sapiens,Hsa-Mir-3619,Mir-3619,22,46091058,46091110,+,True
1094,Homo_sapiens,Hsa-Mir-26-P3,Mir-26,3,37969412,37969471,+,True
1095,Homo_sapiens,Hsa-Mir-5581,Mir-5581,1,37500935,37500993,-,True
1096,Homo_sapiens,Hsa-Mir-885,Mir-885,3,10394499,10394552,-,True
1097,Homo_sapiens,Hsa-Mir-4661,Mir-4661,8,91205493,91205550,+,True
1098,Homo_sapiens,Hsa-Mir-154-P30,Mir-154,14,101025584,101025638,+,True
1099,Homo_sapiens,Hsa-Mir-430-P32,Mir-430,19,53701227,53701286,+,True
1100,Homo_sapiens,Hsa-Mir-154-P26,Mir-154,14,101026034,101026090,+,True
1101,Homo_sapiens,Hsa-Mir-506-P8,Mir-506,X,147250161,147250218,-,True
1102,Homo_sapiens,Hsa-Mir-133-P3-v2,Mir-133,6,52148950,52149007,+,True
1103,Homo_sapiens,Hsa-Mir-944,Mir-944,3,189829936,189829994,+,True
1104,Homo_sapiens,Hsa-Mir-3136,Mir-3136,3,69048965,69049026,-,True
1105,Homo_sapiens,Hsa-Mir-142-v4,Mir-142,17,58331243,58331305,-,True
1106,Homo_sapiens,Hsa-Mir-874,Mir-874,5,137647581,137647640,-,True
1107,Homo_sapiens,Hsa-Mir-3173,Mir-3173,14,95137922,95137982,-,True
1108,Homo_sapiens,Hsa-Mir-1294,Mir-1294,5,154347152,154347209,+,True
1109,Homo_sapiens,Hsa-Mir-430-P43,Mir-430,19,53711016,53711073,+,True
1110,Homo_sapiens,Hsa-Mir-7151,Mir-7151,10,67403351,67403409,-,True
1111,Homo_sapiens,Hsa-Mir-29-P2a,Mir-29,7,130877467,130877530,-,True
1112,Homo_sapiens,Hsa-Mir-430-P35,Mir-430,19,53675724,53675783,+,True
1113,Homo_sapiens,Hsa-Mir-8-P1b,Mir-8,12,6964112,6964175,+,True
1114,Homo_sapiens,Hsa-Mir-491,Mir-491,9,20716119,20716173,+,True
1115,Homo_sapiens,Hsa-Mir-101-P1-v2,Mir-101,1,65058441,65058499,-,True
1116,Homo_sapiens,Hsa-Mir-1278,Mir-1278,1,193136512,193136571,+,True
1117,Homo_sapiens,Hsa-Mir-3085,Mir-3085,10,97875824,97875884,-,True
1118,Homo_sapiens,Hsa-Mir-1270,Mir-1270,19,20399284,20399342,-,True
1119,Homo_sapiens,Hsa-Mir-137-P1-v1,Mir-137,1,98046091,98046149,-,True
1120,Homo_sapiens,Hsa-Mir-188-P3,Mir-188,X,50013255,50013312,+,True
1121,Homo_sapiens,Hsa-Mir-154-P17,Mir-154,14,101046468,101046524,+,True
1122,Homo_sapiens,Hsa-Mir-1911,Mir-1911,X,114763194,114763251,+,True
1123,Homo_sapiens,Hsa-Mir-676,Mir-676,X,70022863,70022917,+,True
1124,Homo_sapiens,Hsa-Mir-584,Mir-584,5,149062333,149062394,-,True
1125,Homo_sapiens,Hsa-Mir-3200,Mir-3200,22,30731568,30731630,+,True
1126,Homo_sapiens,Hsa-Mir-361-v1,Mir-361,X,85903639,85903702,-,True
1127,Homo_sapiens,Hsa-Mir-490,Mir-490,7,136903204,136903262,+,True
1128,Homo_sapiens,Hsa-Mir-430-P27,Mir-430,19,53695224,53695282,+,True
1129,Homo_sapiens,Hsa-Mir-186,Mir-186,1,71067642,71067702,-,True
1130,Homo_sapiens,Hsa-Mir-342,Mir-342,14,100109672,100109737,+,True
1131,Homo_sapiens,Hsa-Mir-194-P1,Mir-194,11,64891368,64891425,-,True
1132,Homo_sapiens,Hsa-Mir-362-P2-v1,Mir-362,X,50008442,50008502,+,True
1133,Homo_sapiens,Hsa-Mir-5579,Mir-5579,11,79422169,79422226,-,True
1134,Homo_sapiens,Hsa-Mir-221-P2,Mir-221,X,45747033,45747096,-,True
1135,Homo_sapiens,Hsa-Mir-3924,Mir-3924,10,57304489,57304547,-,True
1136,Homo_sapiens,Hsa-Mir-3611,Mir-3611,10,35079608,35079668,-,True
1137,Homo_sapiens,Hsa-Mir-550-P3,Mir-550,7,29680747,29680808,-,True
1138,Homo_sapiens,Hsa-Mir-3622,Mir-3622,8,27701689,27701746,+,True
1139,Homo_sapiens,Hsa-Mir-203-v1,Mir-203,14,104117430,104117488,+,True
1140,Homo_sapiens,Hsa-Mir-430-P45,Mir-430,19,53706265,53706322,+,True
1141,Homo_sapiens,Hsa-Mir-505-v2,Mir-505,X,139924159,139924217,-,True
1142,Homo_sapiens,Hsa-Mir-577,Mir-577,4,114656772,114656829,+,True
1143,Homo_sapiens,Hsa-Mir-144,Mir-144,17,28861548,28861604,-,True
1144,Homo_sapiens,Hsa-Mir-430-P30,Mir-430,19,53679952,53680009,+,True
1145,Homo_sapiens,Hsa-Mir-202,Mir-202,10,133247536,133247593,-,True
1146,Homo_sapiens,Hsa-Mir-154-P3b,Mir-154,14,101056232,101056287,+,True
1147,Homo_sapiens,Hsa-Mir-1-P3,Mir-1,6,52144362,52144420,+,True
1148,Homo_sapiens,Hsa-Mir-430-P15c,Mir-430,19,53741331,53741388,+,True
1149,Homo_sapiens,Hsa-Mir-337-v1,Mir-337,14,100874514,100874572,+,True
1150,Homo_sapiens,Hsa-Mir-192-P2,Mir-192,1,220117877,220117936,-,True
1151,Homo_sapiens,Hsa-Mir-137-P1-v2,Mir-137,1,98046090,98046149,-,True
1152,Homo_sapiens,Hsa-Mir-325,Mir-325,X,77005427,77005486,-,True
1153,Homo_sapiens,Hsa-Mir-29-P1b,Mir-29,1,207801865,207801922,-,True
1154,Homo_sapiens,Hsa-Mir-139,Mir-139,11,72615066,72615124,-,True
1155,Homo_sapiens,Hsa-Mir-425,Mir-425,3,49020159,49020221,-,True
1156,Homo_sapiens,Hsa-Mir-430-P15a,Mir-430,19,53712281,53712340,+,True
1157,Homo_sapiens,Hsa-Mir-138-P2,Mir-138,16,56858526,56858593,+,True
1158,Homo_sapiens,Hsa-Mir-506-P2,Mir-506,X,147231002,147231059,-,True
1159,Homo_sapiens,Hsa-Mir-10-P2b,Mir-10,19,51692617,51692675,+,True
1160,Homo_sapiens,Hsa-Mir-153-P1,Mir-153,2,219294126,219294185,-,True
1161,Homo_sapiens,Hsa-Mir-430-P48,Mir-430,19,53754030,53754087,+,True
1162,Homo_sapiens,Hsa-Mir-4662,Mir-4662,8,124821989,124822046,+,True
1163,Homo_sapiens,Hsa-Mir-4637,Mir-4637,5,14825932,14826007,-,True
1164,Homo_sapiens,Hsa-Mir-770,Mir-770,14,100852408,100852468,+,True
1165,Homo_sapiens,Hsa-Mir-629,Mir-629,15,70079387,70079447,-,True
1166,Homo_sapiens,Hsa-Mir-1301,Mir-1301,2,25328651,25328710,-,True
1167,Homo_sapiens,Hsa-Mir-1286,Mir-1286,22,20249145,20249200,-,True
1168,Homo_sapiens,Hsa-Mir-511,Mir-511,10,17845120,17845179,+,True
1169,Homo_sapiens,Hsa-Mir-430-P2,Mir-430,4,112648489,112648547,-,True
1170,Homo_sapiens,Hsa-Mir-430-P29,Mir-430,19,53713360,53713420,+,True
1171,Homo_sapiens,Hsa-Mir-96-P1,Mir-96,7,129774698,129774761,-,True
1172,Homo_sapiens,Hsa-Mir-7-P2,Mir-7,15,88611855,88611915,+,True
1173,Homo_sapiens,Hsa-Mir-130-P2a,Mir-130,17,59151149,59151208,-,True
1174,Homo_sapiens,Hsa-Mir-143,Mir-143,5,149428943,149428996,+,True
1175,Homo_sapiens,Hsa-Mir-430-P44,Mir-430,19,53697546,53697603,+,True
1176,Homo_sapiens,Hsa-Mir-154-P16,Mir-154,14,101052457,101052513,+,True
1177,Homo_sapiens,Hsa-Mir-504-v1,Mir-504,X,138667723,138667781,-,True
1178,Homo_sapiens,Hsa-Mir-455,Mir-455,9,114209448,114209504,+,True
1179,Homo_sapiens,Hsa-Let-7-P2a3,Let-7,X,53557197,53557267,-,True
1180,Homo_sapiens,Hsa-Mir-95-P2,Mir-95,X,74218393,74218448,-,True
1181,Homo_sapiens,Hsa-Mir-24-P2,Mir-24,9,95086025,95086083,+,True
1182,Homo_sapiens,Hsa-Mir-154-P14,Mir-154,14,101065464,101065517,+,True
1183,Homo_sapiens,Hsa-Mir-330-v1,Mir-330,19,45639007,45639070,-,True
1184,Homo_sapiens,Hsa-Mir-362-P4,Mir-362,X,50014611,50014669,+,True
1185,Homo_sapiens,Hsa-Mir-181-P1b,Mir-181,9,124692479,124692537,+,True
1186,Homo_sapiens,Hsa-Mir-15-P2d,Mir-15,X,134546331,134546393,-,True
1187,Homo_sapiens,Hsa-Mir-10-P1b-v1,Mir-10,2,176150328,176150388,+,True
1188,Homo_sapiens,Hsa-Mir-224,Mir-224,X,151958583,151958651,-,True
1189,Homo_sapiens,Hsa-Mir-135-P3,Mir-135,1,205448323,205448383,-,True
1190,Homo_sapiens,Hsa-Mir-324,Mir-324,17,7223308,7223364,-,True
1191,Homo_sapiens,Hsa-Mir-218-P2,Mir-218,5,168768168,168768231,-,True
1192,Homo_sapiens,Hsa-Mir-430-P7,Mir-430,19,53788709,53788768,+,True
1193,Homo_sapiens,Hsa-Mir-29-P1a,Mir-29,7,130876748,130876807,-,True
1194,Homo_sapiens,Hsa-Mir-652,Mir-652,X,110055347,110055407,+,True
1195,Homo_sapiens,Hsa-Mir-430-P41,Mir-430,19,53751225,53751283,+,True
1196,Homo_sapiens,Hsa-Mir-561,Mir-561,2,188297516,188297571,+,True
1197,Homo_sapiens,Hsa-Mir-1298,Mir-1298,X,114715249,114715323,+,True
1198,Homo_sapiens,Hsa-Mir-383-v1,Mir-383,8,14853443,14853504,-,True
1199,Homo_sapiens,Hsa-Mir-184,Mir-184,15,79209799,79209859,+,True
1200,Homo_sapiens,Hsa-Mir-370,Mir-370,14,100911150,100911205,+,True
1201,Homo_sapiens,Hsa-Mir-1266,Mir-1266,15,52277131,52277188,-,True
1202,Homo_sapiens,Hsa-Mir-181-P2b,Mir-181,9,124693724,124693782,+,True
1203,Homo_sapiens,Hsa-Mir-34-P3a,Mir-34,5,55170546,55170607,-,True
1204,Homo_sapiens,Hsa-Mir-430-P36,Mir-430,19,53682172,53682231,+,True
1205,Homo_sapiens,Hsa-Mir-498,Mir-498,19,53674229,53674287,+,True
1206,Homo_sapiens,Hsa-Mir-506-P9,Mir-506,X,145994794,145994850,-,True
1207,Homo_sapiens,Hsa-Mir-744,Mir-744,17,12081908,12081984,+,True
1208,Homo_sapiens,Hsa-Mir-4766,Mir-4766,22,40813892,40813947,-,True
1209,Homo_sapiens,Hsa-Mir-1910,Mir-1910,16,85741630,85741689,-,True
1210,Homo_sapiens,Hsa-Mir-132-P1,Mir-132,17,2049929,2049986,-,True
1211,Homo_sapiens,Hsa-Mir-15-P2a,Mir-15,13,50048984,50049048,-,True
1212,Homo_sapiens,Hsa-Mir-362-P3,Mir-362,X,50009734,50009792,+,True
1213,Homo_sapiens,Hsa-Mir-550-P2,Mir-550,7,32733001,32733061,+,True
1214,Homo_sapiens,Hsa-Mir-338-P1-as,Mir-338,17,81125885,81125946,+,True
1215,Homo_sapiens,Hsa-Mir-2277,Mir-2277,5,93620709,93620771,-,True
1216,Homo_sapiens,Hsa-Mir-188-P2,Mir-188,X,50003166,50003223,+,True
1217,Homo_sapiens,Hsa-Mir-32,Mir-32,9,109046232,109046293,-,True
1218,Homo_sapiens,Hsa-Mir-935-v2,Mir-935,19,53982324,53982382,+,True
1219,Homo_sapiens,Hsa-Mir-506-P6c,Mir-506,X,147189717,147189774,-,True
1220,Homo_sapiens,Hsa-Let-7-P2a1,Let-7,9,94175961,94176031,+,True
1221,Homo_sapiens,Hsa-Mir-3909,Mir-3909,22,35335669,35335729,+,True
1222,Homo_sapiens,Hsa-Mir-147-v2,Mir-147,15,45433060,45433116,+,True
1223,Homo_sapiens,Hsa-Mir-17-P3b,Mir-17,X,134169812,134169872,-,True
1224,Homo_sapiens,Hsa-Mir-1252,Mir-1252,12,79419260,79419317,+,True
1225,Homo_sapiens,Hsa-Mir-430-P46,Mir-430,19,53726927,53726980,+,True
1226,Homo_sapiens,Hsa-Mir-193-P2a,Mir-193,17,31575438,31575497,+,True
1227,Homo_sapiens,Hsa-Mir-3144-v1,Mir-3144,6,120015189,120015245,+,True
1228,Homo_sapiens,Hsa-Mir-430-P34,Mir-430,19,53720110,53720168,+,True
1229,Homo_sapiens,Hsa-Mir-128-P2,Mir-128,3,35744489,35744545,+,True
1230,Homo_sapiens,Hsa-Mir-26-P2,Mir-26,12,57824620,57824679,-,True
1231,Homo_sapiens,Hsa-Mir-127,Mir-127,14,100883000,100883054,+,True
1232,Homo_sapiens,Hsa-Mir-3940,Mir-3940,19,6416434,6416488,-,True
1233,Homo_sapiens,Hsa-Mir-346,Mir-346,10,86264710,86264769,-,True
1234,Homo_sapiens,Hsa-Mir-199-P1-v1,Mir-199,9,128244745,128244805,-,True
1235,Homo_sapiens,Hsa-Mir-6529,Mir-6529,3,120084575,120084635,-,True
1236,Homo_sapiens,Hsa-Mir-10-P1b-v2,Mir-10,2,176150329,176150387,+,True
1237,Homo_sapiens,Hsa-Mir-430-P6,Mir-430,19,53787894,53787951,+,True
1238,Homo_sapiens,Hsa-Mir-197,Mir-197,1,109598900,109598959,+,True
1239,Homo_sapiens,Hsa-Mir-124-P2-v1,Mir-124,8,64379172,64379229,+,True
1240,Homo_sapiens,Hsa-Mir-188-P1,Mir-188,X,50003516,50003574,+,True
1241,Homo_sapiens,Hsa-Mir-205-P1,Mir-205,1,209432165,209432222,+,True
1242,Homo_sapiens,Hsa-Mir-154-P4b,Mir-154,14,101027112,101027170,+,True
1243,Homo_sapiens,Hsa-Mir-430-P21,Mir-430,19,53708758,53708815,+,True
1244,Homo_sapiens,Hsa-Mir-624,Mir-624,14,31014670,31014727,-,True
1245,Homo_sapiens,Hsa-Mir-430-P9b,Mir-430,19,53679015,53679072,+,True
1246,Homo_sapiens,Hsa-Mir-430-P9b,Mir-430,19,53685021,53685078,+,True
1247,Homo_sapiens,Hsa-Mir-30-P1a,Mir-30,6,71403554,71403616,-,True
1248,Homo_sapiens,Hsa-Mir-934,Mir-934,X,136550891,136550946,+,True
1249,Homo_sapiens,Hsa-Mir-430-P28,Mir-430,19,53686483,53686541,+,True
1250,Homo_sapiens,Hsa-Mir-34-P2a,Mir-34,11,111512950,111513007,+,True
1251,Homo_sapiens,Hsa-Mir-92-P1a,Mir-92,13,91351323,91351380,+,True
1252,Homo_sapiens,Hsa-Mir-154-P12,Mir-154,14,101065924,101065979,+,True
1253,Homo_sapiens,Hsa-Mir-148-P1,Mir-148,7,25949922,25949981,-,True
1254,Homo_sapiens,Hsa-Mir-29-P2b-v1,Mir-29,1,207802450,207802513,-,True
1255,Homo_sapiens,Hsa-Mir-19-P2a,Mir-19,13,91351206,91351265,+,True
1256,Homo_sapiens,Hsa-Mir-105-P1,Mir-105,X,152392229,152392287,-,True
1257,Homo_sapiens,Hsa-Mir-326,Mir-326,11,75335108,75335167,-,True
1258,Homo_sapiens,Hsa-Mir-96-P3-v1,Mir-96,7,129774927,129774988,-,True
1259,Homo_sapiens,Hsa-Mir-95-P4,Mir-95,X,114652654,114652715,+,True
1260,Homo_sapiens,Hsa-Mir-199-P1-v2,Mir-199,9,128244745,128244805,-,True
1261,Homo_sapiens,Hsa-Mir-3140,Mir-3140,4,152489337,152489405,-,True
1262,Homo_sapiens,Hsa-Mir-450-P3,Mir-450,X,134540195,134540252,-,True
1263,Homo_sapiens,Hsa-Mir-506-P11,Mir-506,X,145996678,145996734,-,True
1264,Homo_sapiens,Hsa-Let-7-P2a2,Let-7,22,46112751,46112818,+,True
1265,Homo_sapiens,Hsa-Mir-452-v2,Mir-452,X,151959640,151959696,-,True
1266,Homo_sapiens,Hsa-Mir-15-P1c,Mir-15,17,7017938,7017999,-,True
1267,Homo_sapiens,Hsa-Mir-489-v2,Mir-489,7,93483946,93484007,-,True
1268,Homo_sapiens,Hsa-Mir-148-P2,Mir-148,17,48037174,48037232,-,True
1269,Homo_sapiens,Hsa-Mir-430-P31,Mir-430,19,53690894,53690951,+,True
1270,Homo_sapiens,Hsa-Mir-590,Mir-590,7,74191212,74191271,+,True
1271,Homo_sapiens,Hsa-Mir-430-P18,Mir-430,19,53731018,53731074,+,False_location
1272,Homo_sapiens,Hsa-Mir-154-P6,Mir-154,14,101062055,101062113,+,True
1273,Homo_sapiens,Hsa-Mir-576,Mir-576,4,109488712,109488772,+,True
1274,Homo_sapiens,Hsa-Mir-430-P15b,Mir-430,19,53721080,53721137,+,True
1275,Homo_sapiens,Hsa-Mir-452-v1,Mir-452,X,151959639,151959699,-,True
1276,Homo_sapiens,Hsa-Mir-585,Mir-585,5,169263613,169263670,-,True
1277,Homo_sapiens,Hsa-Mir-3145,Mir-3145,6,138435222,138435283,-,True
1278,Homo_sapiens,Hsa-Let-7-P2c1,Let-7,9,94178840,94178913,+,True
1279,Homo_sapiens,Hsa-Mir-154-P10,Mir-154,14,101054315,101054371,+,True
1280,Homo_sapiens,Hsa-Mir-10-P1a-v1,Mir-10,17,48579864,48579926,-,True
1281,Homo_sapiens,Hsa-Mir-142-v2,Mir-142,17,58331245,58331303,-,True
1282,Homo_sapiens,Hsa-Mir-192-P1,Mir-192,11,64891159,64891223,-,True
1283,Homo_sapiens,Hsa-Mir-101-P2-v2,Mir-101,9,4850307,4850364,+,True
1284,Homo_sapiens,Hsa-Mir-376-P1,Mir-376,14,101040787,101040843,+,True
1285,Homo_sapiens,Hsa-Mir-214-v2,Mir-214,1,172138816,172138878,-,True
1286,Homo_sapiens,Hsa-Mir-499,Mir-499,20,34990407,34990464,+,True
1287,Homo_sapiens,Hsa-Mir-154-P1,Mir-154,14,101059768,101059824,+,True
1288,Homo_sapiens,Hsa-Mir-190-P2,Mir-190,1,154193674,154193733,-,True
1289,Homo_sapiens,Hsa-Mir-592,Mir-592,7,127058109,127058169,-,True
1290,Homo_sapiens,Hsa-Mir-154-P18,Mir-154,14,101029647,101029701,+,True
1291,Homo_sapiens,Hsa-Mir-551-P1,Mir-551,1,3560710,3560769,-,True
1292,Homo_sapiens,Hsa-Mir-154-P7,Mir-154,14,101022070,101022127,+,True
1293,Homo_sapiens,Hsa-Mir-15-P1d,Mir-15,X,134546643,134546701,-,True
1294,Homo_sapiens,Hsa-Mir-138-P1,Mir-138,3,44114233,44114292,+,True
1295,Homo_sapiens,Hsa-Mir-430-P3,Mir-430,4,112648368,112648423,-,True
1296,Homo_sapiens,Hsa-Mir-430-P39b,Mir-430,19,53716607,53716666,+,True
1297,Homo_sapiens,Hsa-Mir-589,Mir-589,7,5495834,5495894,-,True
1298,Homo_sapiens,Hsa-Mir-642,Mir-642,19,45674942,45674997,+,True
1299,Homo_sapiens,Hsa-Mir-504-v2,Mir-504,X,138667724,138667780,-,True
1300,Homo_sapiens,Hsa-Mir-615,Mir-615,12,54033966,54034028,+,True
1301,Homo_sapiens,Hsa-Mir-199-P3-v1,Mir-199,1,172144554,172144614,-,True
1302,Homo_sapiens,Hsa-Mir-185,Mir-185,22,20033152,20033206,+,True
1303,Homo_sapiens,Hsa-Mir-208-P1,Mir-208,14,23388602,23388658,-,True
1304,Homo_sapiens,Hsa-Mir-29-P2b-v2,Mir-29,1,207802451,207802512,-,True
1305,Homo_sapiens,Hsa-Mir-92-P2c,Mir-92,7,100093571,100093630,-,True
1306,Homo_sapiens,Hsa-Mir-9851,Mir-9851,10,116827499,116827555,-,True
1307,Homo_sapiens,Hsa-Mir-136-v2,Mir-136,14,100884715,100884769,+,True
1308,Homo_sapiens,Hsa-Mir-580,Mir-580,5,36147907,36147967,-,True
1309,Homo_sapiens,Hsa-Mir-33-P2,Mir-33,17,17813858,17813916,-,True
1310,Homo_sapiens,Hsa-Mir-769,Mir-769,19,46018960,46019019,+,True
1311,Homo_sapiens,Hsa-Mir-30-P1c,Mir-30,8,134804879,134804940,-,True
1312,Homo_sapiens,Hsa-Mir-376-P4,Mir-376,14,101039694,101039750,+,True
1313,Homo_sapiens,Hsa-Mir-651,Mir-651,X,8126979,8127037,+,True
1314,Homo_sapiens,Hsa-Mir-146-P1,Mir-146,5,160485371,160485427,+,True
1315,Homo_sapiens,Hsa-Mir-551-P2,Mir-551,3,168551874,168551932,+,True
1316,Homo_sapiens,Hsa-Mir-133-P3-v1,Mir-133,6,52148950,52149007,+,True
1317,Homo_sapiens,Hsa-Mir-17-P2b,Mir-17,X,134170042,134170106,-,True
1318,Homo_sapiens,Hsa-Mir-204-P1,Mir-204,9,70809993,70810052,-,True
1319,Homo_sapiens,Hsa-Mir-218-P1,Mir-218,4,20528298,20528360,+,True
1320,Homo_sapiens,Hsa-Mir-181-P1a,Mir-181,1,198859069,198859130,-,True
1321,Homo_sapiens,Hsa-Mir-23-P2,Mir-23,9,95085226,95085285,+,True
1322,Homo_sapiens,Hsa-Mir-671,Mir-671,7,151238448,151238506,+,True
1323,Homo_sapiens,Hsa-Let-7-P1b,Let-7,19,51692792,51692857,+,True
1324,Homo_sapiens,Hsa-Mir-2116,Mir-2116,15,59171194,59171250,-,True
1325,Homo_sapiens,Hsa-Mir-154-P3a-v2,Mir-154,14,101025746,101025800,+,True
1326,Homo_sapiens,Hsa-Mir-1-P2,Mir-1,18,21829015,21829075,-,True
1327,Homo_sapiens,Hsa-Mir-19-P2b,Mir-19,X,134169683,134169748,-,True
1328,Homo_sapiens,Hsa-Mir-374-P1,Mir-374,X,74287295,74287346,-,True
1329,Homo_sapiens,Hsa-Mir-154-P28a,Mir-154,14,101042990,101043048,+,True
1330,Homo_sapiens,Hsa-Mir-7-P1,Mir-7,9,83969771,83969834,-,True
